elevation,point_id,slope,longitude,latitude,clay,land_cover,annual_rainfall,NDVI,sand,silt,soc,K,LS,C,P,R,soil_loss
559,491,2.0943784713745117,78.79456808205572,17.842966173151254,33,30,1151.2951368041395,0.3500227630138397,45,22,2,0.029564222483894002,0.6975147665549039,0.34060533933688075,1,496.9201346599026,3.4902610760795776
555,492,1.8543341159820557,78.79456808205572,17.82760498179281,32,40,1151.2951368041395,0.6742268204689026,46,22,2,0.02950457576222098,0.6643390891346169,0.01593494449460894,1,496.9201346599026,0.15520879615976207
560,493,2.1571366786956787,78.80049696293088,17.840810216469364,33,40,1135.016410316457,0.5645495057106018,46,21,2,0.02896811539631949,0.7058088749902226,0.07479946036007684,1,491.0109569448739,0.7509257639177007
570,494,3.3930375576019287,78.80777331673227,17.843505162321726,26,40,1135.016410316457,0.2247946411371231,51,23,2,0.029826789585390038,0.8462382483613848,0.5599199089539402,1,491.0109569448739,6.9393094480127635
566,495,1.3449891805648804,78.80400039253897,17.847547581100265,30,40,1135.016410316457,0.30973172187805176,46,24,2,0.030555158406844272,0.5842159003931467,0.40761825975761606,1,491.0109569448739,3.572750810931301
547,496,2.688458204269409,78.78244082572007,17.84242718398078,33,40,1151.2951368041395,0.2979872226715088,44,23,2,0.0301580557278245,0.7708729684211698,0.4278635278859313,1,496.9201346599026,4.942856681827787
561,497,0.97416090965271,78.80777331673227,17.824101552184743,32,40,1135.016410316457,0.3182028532028198,47,21,1,0.030166136097587237,0.5134793268482751,0.3932051341438027,1,491.0109569448739,2.990563391503507
551,498,1.947737693786621,78.79375959829997,17.822215090088093,33,40,1151.2951368041395,0.18058961629867554,45,22,2,0.029564222483894002,0.6775370771599496,0.6435346426319305,1,496.9201346599026,6.40557400605965
549,499,0.9742900729179382,78.78297981489055,17.847817075685498,34,40,1151.2951368041395,0.5893512964248657,43,23,2,0.03022918644166058,0.5135065637504371,0.05667948755431874,1,496.9201346599026,0.43720484666288
543,500,3.8300459384918213,78.78163234196438,17.8297609384747,35,40,1151.2951368041395,0.245804101228714,41,24,2,0.030909323379618,0.8883713821577319,0.5210908300243438,1,496.9201346599026,7.110237098212178
566,501,1.8543341159820557,78.80858180048796,17.849434043196915,29,30,1135.016410316457,0.6379410028457642,49,22,2,0.029361327463965223,0.6643390891346169,0.02948240578312205,1,491.0109569448739,0.2823706777922211
557,502,2.945531129837036,78.79672403873758,17.837037292276065,30,40,1151.2951368041395,0.4181916117668152,47,23,2,0.0299798071680585,0.7995995195653458,0.23750707571583932,1,496.9201346599026,2.8292055824238793
564,503,1.9477893114089966,78.80912078965844,17.827065992622337,28,40,1135.016410316457,0.6144578456878662,51,21,2,0.028758681854367137,0.6775442648903783,0.04127492140944127,1,491.0109569448739,0.39489723098789353
567,504,1.3449275493621826,78.8112767463403,17.83191689515658,29,40,1135.016410316457,0.5260372757911682,49,22,2,0.029361327463965223,0.5842051881422674,0.10863722843238818,1,491.0109569448739,0.9149786428951876
571,505,1.947834849357605,78.8064258438061,17.831108411400876,30,10,1135.016410316457,0.8109846711158752,49,21,2,0.028824270516558635,0.6775506059344059,0.00018760865342535283,1,491.0109569448739,0.001799053642117373
559,506,1.3449738025665283,78.7961850495671,17.843505162321726,32,30,1151.2951368041395,0.25916117429733276,46,22,2,0.02950457576222098,0.5842132275379677,0.4967628510399655,1,496.9201346599026,4.25496963827764
552,507,0.9742839932441711,78.78594425532816,17.846739097344553,34,40,1151.2951368041395,0.27716580033302307,43,23,2,0.03022918644166058,0.5135052817666775,0.46445702733879946,1,496.9201346599026,3.5826427730549097
547,508,0.9274099469184875,78.78729172825433,17.824640541355215,32,40,1151.2951368041395,0.46544307470321655,46,22,2,0.02950457576222098,0.5034748895187708,0.17527198492527407,1,496.9201346599026,1.2937974443533653
545,509,0.9741578698158264,78.78890869576577,17.82356256301427,33,40,1151.2951368041395,0.36553236842155457,44,23,2,0.0301580557278245,0.5134786858060423,0.3159254321353636,1,496.9201346599026,2.4310670823531613
567,510,2.6884031295776367,78.80157494127184,17.835420324764648,29,60,1135.016410316457,0.10100030153989792,49,22,1,0.03063260645764,0.7708666423817032,0.7987599225568779,1,491.0109569448739,9.261272313312688
557,511,1.344984769821167,78.79726302790806,17.84646960275932,31,40,1151.2951368041395,0.34243354201316833,45,24,2,0.030614290023118454,0.5842151337621386,0.35291866187171245,1,496.9201346599026,3.1365933200480223
569,512,4.183111667633057,78.807503822147,17.830569422230404,29,10,1135.016410316457,0.7797164916992188,50,21,2,0.02878838504314994,0.9203706659809496,0.0008424392968605793,1,491.0109569448739,0.010959982775998052
573,513,2.1571505069732666,78.81100725175509,17.84215768939555,26,40,1135.016410316457,0.3193875253200531,51,23,2,0.029826789585390038,0.705810686527075,0.39120258125092744,1,491.0109569448739,4.043781074385998
566,514,1.3449925184249878,78.80426988712418,17.84835606485597,30,40,1135.016410316457,0.3342132866382599,46,24,2,0.030555158406844272,0.5842164805453409,0.36642367854316654,1,491.0109569448739,3.2116858441825604
561,515,1.8543341159820557,78.80480887629466,17.82167610091762,30,40,1135.016410316457,0.29005181789398193,47,23,2,0.0299798071680585,0.6643390891346169,0.4417076640698904,1,491.0109569448739,4.3196122102897085
548,516,2.1570382118225098,78.78621374991337,17.830838916815637,33,40,1151.2951368041395,0.4557150900363922,45,22,2,0.029564222483894002,0.7057959753978011,0.18739321561995215,1,496.9201346599026,1.9430594895630748
548,517,0.9741958379745483,78.78621374991337,17.830569422230404,33,40,1151.2951368041395,0.5901603102684021,45,22,2,0.029564222483894002,0.513486692463169,0.05613718528051468,1,496.9201346599026,0.42347997846022684
564,518,0.0,78.80346140336849,17.826257508866632,31,30,1135.016410316457,0.25380831956863403,47,22,2,0.029450829852146646,0.16531147321376102,0.5064769494773289,1,491.0109569448739,1.2107414230652744
556,519,2.9455506801605225,78.79483757664093,17.847817075685498,32,40,1151.2951368041395,0.5268589854240417,46,22,2,0.02950457576222098,0.7996016461734176,0.1078439934090645,1,496.9201346599026,1.264286816798691
562,520,1.3449077606201172,78.80076645751615,17.827065992622337,31,40,1135.016410316457,0.33463749289512634,48,21,2,0.02886624257519492,0.5842017485563991,0.3657225763374714,1,491.0109569448739,3.0282802448521493
546,521,2.15695858001709,78.78594425532816,17.822754079258566,32,10,1151.2951368041395,0.2803076505661011,45,23,2,0.03009274375958627,0.7057855430244687,0.4588806113995392,1,496.9201346599026,4.843071133632746
565,522,0.0,78.80211393044232,17.847817075685498,30,40,1135.016410316457,0.2201150804758072,47,23,2,0.0299798071680585,0.16531147321376102,0.5686552447481946,1,491.0109569448739,1.3837959777362738
547,523,0.9741730690002441,78.78378829864624,17.826527003451865,34,40,1151.2951368041395,0.48508220911026,44,22,2,0.029629709159312897,0.5134818910052137,0.1519634626441189,1,496.9201346599026,1.1488895931289111
553,524,1.344948410987854,78.78836970659529,17.837306786861298,32,40,1151.2951368041395,0.26595616340637207,45,23,2,0.03009274375958627,0.584208814178876,0.4845023887110574,1,496.9201346599026,4.232650497547457
548,525,1.344893455505371,78.79079515786242,17.823293068429038,33,40,1151.2951368041395,0.49820587038993835,44,23,2,0.0301580557278245,0.5841992620899014,0.13728471727572183,1,496.9201346599026,1.2019132734304534
560,526,2.094372034072876,78.80211393044232,17.840540721884132,33,40,1135.016410316457,0.6832184195518494,46,21,2,0.02896811539631949,0.6975139082345253,0.01338663582915742,1,491.0109569448739,0.13281151968784083
553,527,2.094351053237915,78.79079515786242,17.83218638974182,35,40,1151.2951368041395,0.2178092896938324,44,21,2,0.029093435025731893,0.6975111107349363,0.5729704193935766,1,496.9201346599026,5.777832219742561
562,528,0.9274099469184875,78.80184443585705,17.840271227298892,31,40,1135.016410316457,0.6639004349708557,48,21,2,0.02886624257519492,0.5034748895187708,0.01924281299952533,1,491.0109569448739,0.13731810930423102
556,529,2.094370126724243,78.79591555498189,17.839732238128427,31,30,1151.2951368041395,0.2083083838224411,47,22,2,0.029450829852146646,0.6975136539170732,0.5908245503875369,1,496.9201346599026,6.0310840018512195
543,530,3.457509994506836,78.78513577157241,17.82356256301427,32,30,1151.2951368041395,0.4817575514316559,45,23,2,0.03009274375958627,0.8526491537712773,0.15579759634312446,1,496.9201346599026,1.9864585152986445
564,531,2.094331979751587,78.80453938170945,17.824640541355215,32,40,1135.016410316457,0.36219704151153564,46,22,1,0.030782057082840122,0.6975085675389523,0.32117642519441,1,491.0109569448739,3.3859616050554564
546,532,2.094327688217163,78.78594425532816,17.8230235738438,32,10,1151.2951368041395,0.5804216861724854,45,23,2,0.03009274375958627,0.6975079953179476,0.06286972257275339,1,496.9201346599026,0.6557512323714837
559,533,1.8543341159820557,78.79591555498189,17.83218638974182,29,40,1151.2951368041395,0.22529645264148712,48,23,2,0.029932318980145325,0.6643390891346169,0.558984974056024,1,496.9201346599026,5.523532319917745
558,534,0.9274099469184875,78.79834100624902,17.824640541355215,31,40,1151.2951368041395,0.24048572778701782,47,22,2,0.029450829852146646,0.5034748895187708,0.5308573669911114,1,496.9201346599026,3.9114681191839025
555,535,0.9274099469184875,78.78810021201002,17.838923754372715,31,40,1151.2951368041395,0.29648759961128235,45,24,2,0.030614290023118454,0.5034748895187708,0.43046980132606893,1,496.9201346599026,3.2970937153405675
566,536,1.9477802515029907,78.80426988712418,17.825988014281393,31,40,1135.016410316457,0.540513813495636,47,22,2,0.029450829852146646,0.6775430033108335,0.0951131562403118,1,491.0109569448739,0.931893277077167
550,537,0.9274099469184875,78.78378829864624,17.83622880852036,31,30,1151.2951368041395,0.43256688117980957,46,23,2,0.03003330628227257,0.5034748895187708,0.21769844310179726,1,496.9201346599026,1.6357724059354455
559,538,2.094338893890381,78.79887999541944,17.82760498179281,31,40,1151.2951368041395,0.3205394148826599,47,22,2,0.029450829852146646,0.6975094894490965,0.38925857764670224,1,496.9201346599026,3.9734929128497822
556,539,0.9742231965065002,78.79402909288524,17.835689819349888,34,30,1151.2951368041395,0.40419161319732666,45,21,2,0.02902787435560302,0.5134924616652838,0.25748755259349926,1,496.9201346599026,1.9071820055989426
571,540,0.0,78.80804281131748,17.83164740057135,29,40,1135.016410316457,0.3702901601791382,48,23,2,0.029932318980145325,0.16531147321376102,0.30848995999522255,1,491.0109569448739,0.7495068022506483
558,541,1.3449153900146484,78.79483757664093,17.828952454718987,32,40,1151.2951368041395,0.3650622069835663,46,22,2,0.02950457576222098,0.5842030746653856,0.3166637236937309,1,496.9201346599026,2.7123024820807955
547,542,2.0943961143493652,78.78324930947576,17.849973032367387,33,40,1151.2951368041395,0.25395113229751587,43,24,2,0.030750211314657515,0.6975171189804488,0.5062171564370486,1,496.9201346599026,5.395434562125704
559,543,0.9742308259010315,78.79941898458992,17.837037292276065,31,40,1151.2951368041395,0.4464441239833832,47,22,2,0.029450829852146646,0.5134940704886403,0.19928790660654788,1,496.9201346599026,1.4976161304014266
554,544,0.9742444753646851,78.79079515786242,17.839462743543187,33,40,1151.2951368041395,0.23596569895744324,44,23,2,0.0301580557278245,0.513496948755331,0.5391920185463379,1,496.9201346599026,4.14926579439831
557,545,0.9274099469184875,78.79564606039662,17.83595931393512,31,40,1151.2951368041395,0.31691449880599976,46,23,2,0.03003330628227257,0.5034748895187708,0.3953866392381614,1,496.9201346599026,2.9709103332397593
547,546,1.3449054956436157,78.78513577157241,17.826257508866632,34,40,1151.2951368041395,0.4302848279476166,44,22,2,0.029629709159312897,0.584201354866926,0.22079378044466375,1,496.9201346599026,1.8991679743761014
543,547,2.688326358795166,78.78244082572007,17.82571851969616,34,40,1151.2951368041395,0.20348916947841644,44,22,2,0.029629709159312897,0.7708578241371059,0.5999245277174758,1,496.9201346599026,6.809024327975002
554,548,1.8543341159820557,78.78783071742481,17.838654259787482,31,40,1151.2951368041395,0.23660345375537872,45,24,2,0.030614290023118454,0.6643390891346169,0.5380141702609478,1,496.9201346599026,5.437437867491263
563,549,4.183104515075684,78.79941898458992,17.829221949304227,30,40,1151.2951368041395,0.588700532913208,48,22,1,0.030676139869013505,0.9203700342542149,0.05711794242211678,1,496.9201346599026,0.8013501603227486
571,550,1.34491765499115,78.80507837087987,17.82949144388946,30,10,1135.016410316457,0.7359652519226074,49,21,2,0.028824270516558635,0.5842034683531233,0.003792383467264645,1,491.0109569448739,0.03135637749147406
562,551,1.9477832317352295,78.8104682625846,17.826257508866632,32,40,1135.016410316457,0.3871006965637207,47,21,2,0.028914216017125644,0.6775434183044922,0.2827537849240346,1,491.0109569448739,2.7198701000413306
546,552,4.183082103729248,78.78297981489055,17.824640541355215,34,40,1151.2951368041395,0.24898739159107208,44,22,2,0.029629709159312897,0.9203680548396427,0.5152664488522869,1,496.9201346599026,6.982442752599211
555,553,2.9455151557922363,78.78971717952146,17.828143970963282,32,40,1151.2951368041395,0.18782925605773926,45,23,2,0.03009274375958627,0.7995977819647033,0.6296845020643362,1,496.9201346599026,7.529098286978283
572,554,1.947862148284912,78.807503822147,17.833533862668,29,40,1135.016410316457,0.3988385498523712,48,23,2,0.029932318980145325,0.677554407198392,0.26530019075789446,1,491.0109569448739,2.64188120404514
556,555,2.6884140968322754,78.79537656581141,17.837037292276065,31,40,1151.2951368041395,0.6358924508094788,46,23,2,0.03003330628227257,0.77086790211867,0.030413078751079133,1,496.9201346599026,0.34988883833794704
563,556,2.6883087158203125,78.80615634922083,17.82356256301427,31,40,1135.016410316457,0.2824375629425049,46,23,2,0.03003330628227257,0.7708557975627734,0.4551110145209598,1,491.0109569448739,5.173504343556745
553,557,3.0637779235839844,78.78998667410667,17.843505162321726,32,40,1151.2951368041395,0.20048701763153076,45,23,2,0.03009274375958627,0.8123113863691684,0.6056077030917394,1,496.9201346599026,7.356348796254217
555,558,0.9274099469184875,78.78648324449864,17.841618700225077,32,40,1151.2951368041395,0.23543596267700195,45,23,2,0.03009274375958627,0.5034748895187708,0.5401708329301844,1,496.9201346599026,4.066842251885271
568,559,0.9274099469184875,78.80453938170945,17.845661119003616,29,40,1135.016410316457,0.24281981587409973,47,24,2,0.030501999286773482,0.5034748895187708,0.5265656759591005,1,491.0109569448739,3.970542524998213
565,560,2.157109260559082,78.80777331673227,17.83811527061701,29,40,1135.016410316457,0.35438671708106995,48,23,2,0.029932318980145325,0.7058052831293856,0.3335942996363425,1,491.0109569448739,3.4604698844202635
555,561,3.8300609588623047,78.79699353332279,17.840540721884132,32,40,1151.2951368041395,0.6239316463470459,46,22,2,0.02950457576222098,0.8883727798940373,0.036218612487516504,1,496.9201346599026,0.47174034522303715
561,562,2.0943644046783447,78.80184443585705,17.837576281446538,31,40,1135.016410316457,0.39884036779403687,47,22,2,0.029450829852146646,0.697512890963886,0.2652975216607344,1,491.0109569448739,2.67592632160953
554,563,0.974300742149353,78.79456808205572,17.849703537782148,31,30,1151.2951368041395,-0.17810723185539246,47,22,2,0.029450829852146646,0.513508813494657,1.353050488704682,1,496.9201346599026,10.168245783126688
544,564,2.094331979751587,78.7819018365496,17.824640541355215,37,40,1151.2951368041395,0.1995709389448166,40,23,2,0.030477045131687357,0.6975085675389523,0.6073440145369247,1,496.9201346599026,6.415695666341947
551,565,3.830049514770508,78.7886392011805,17.83218638974182,35,40,1151.2951368041395,0.27703964710235596,43,22,2,0.029700982967947452,0.888371714952385,0.4646813254322453,1,496.9201346599026,6.092665834109829
552,566,1.3449440002441406,78.79025616869194,17.83622880852036,31,40,1151.2951368041395,0.5700934529304504,46,23,2,0.03003330628227257,0.584208047533945,0.0704977941158113,1,496.9201346599026,0.6146569584046299
570,567,1.3449352979660034,78.80211393044232,17.833803357253238,29,10,1135.016410316457,0.7427791357040405,49,22,1,0.03063260645764,0.5842065349597985,0.0031028972173111837,1,491.0109569448739,0.027265215564812265
560,568,2.0943284034729004,78.81100725175509,17.823293068429038,33,40,1135.016410316457,0.34097766876220703,45,22,2,0.029564222483894002,0.6975080906881637,0.3552979567138574,1,491.0109569448739,3.5974900784697588
554,569,1.9479107856750488,78.79429858747045,17.83811527061701,31,40,1151.2951368041395,0.5137686729431152,46,23,2,0.03003330628227257,0.6775611796770994,0.12084234735546485,1,496.9201346599026,1.2219611756172684
567,570,0.9742748737335205,78.80426988712418,17.845122129833143,29,40,1135.016410316457,0.20909273624420166,47,24,2,0.030501999286773482,0.5135033587820452,0.5893462106347349,1,491.0109569448739,4.532452633782558
569,571,1.8543341159820557,78.80939028424365,17.83407285183847,27,40,1135.016410316457,0.2843224108219147,50,23,2,0.02985571290986813,0.6643390891346169,0.4517824764704449,1,491.0109569448739,4.399849464577874
565,572,1.344931960105896,78.79861050083423,17.832994873497526,30,30,1151.2951368041395,0.30556419491767883,47,23,2,0.0299798071680585,0.5842059547928166,0.41476805043854653,1,496.9201346599026,3.609829619332741
551,573,0.9742550849914551,78.78217133113486,17.841349205639837,33,40,1151.2951368041395,0.3586263954639435,44,23,2,0.0301580557278245,0.513499185993963,0.3268325525885891,1,496.9201346599026,2.515098504282371
557,574,2.9455366134643555,78.7924121253738,17.84000173271366,33,40,1151.2951368041395,0.3229351341724396,44,23,2,0.0301580557278245,0.7996001160538243,0.38522537650534666,1,496.9201346599026,4.616126167549945
568,575,2.094379186630249,78.80885129507317,17.843235667736487,26,40,1135.016410316457,0.47634339332580566,51,23,2,0.029826789585390038,0.6975148619237375,0.1621397281831812,1,491.0109569448739,1.6563060956117197
561,576,2.094324827194214,78.8064258438061,17.821945595502854,30,40,1135.016410316457,0.22146908938884735,47,23,2,0.0299798071680585,0.6975076138368883,0.5661246299384325,1,491.0109569448739,5.812741651704788
546,577,2.094338893890381,78.78163234196438,17.82760498179281,37,40,1151.2951368041395,0.17921622097492218,40,23,2,0.030477045131687357,0.6975094894490965,0.6461682705261292,1,496.9201346599026,6.8258258138022665
557,578,1.9479745626449585,78.79079515786242,17.84377465690696,32,40,1151.2951368041395,0.2971213459968567,45,23,2,0.03009274375958627,0.6775700601025224,0.42936780643022965,1,496.9201346599026,4.350428819235213
561,579,2.9455037117004395,78.80992927341413,17.82167610091762,31,60,1135.016410316457,0.2744898200035095,45,24,2,0.030614290023118454,0.7995965371130299,0.4692212736928801,1,491.0109569448739,5.6398035214725075
553,580,4.028933048248291,78.78540526615768,17.837306786861298,35,40,1151.2951368041395,0.5036023259162903,44,21,2,0.029093435025731893,0.9066018863166361,0.131463275240633,1,496.9201346599026,1.7230689698107322
553,581,0.9274099469184875,78.7848662769872,17.838384765202242,33,40,1151.2951368041395,0.26111742854118347,45,22,1,0.030844286372498107,0.5034748895187708,0.49322488138385295,1,496.9201346599026,3.8061343424945604
571,582,1.344933032989502,78.80211393044232,17.833264368082766,29,10,1135.016410316457,0.8197333216667175,49,22,2,0.029361327463965223,0.5842061412751549,0.00011226214533935832,1,491.0109569448739,0.0009455104337363883
558,583,2.9455456733703613,78.79645454415237,17.845122129833143,31,40,1151.2951368041395,0.4311565160751343,45,24,2,0.030614290023118454,0.7996011015550782,0.21960921305417969,1,496.9201346599026,2.6713741912196185
566,584,2.945551633834839,78.80453938170945,17.84835606485597,30,40,1135.016410316457,0.3401559591293335,46,24,2,0.030555158406844272,0.7996017499101815,0.35664326113204575,1,491.0109569448739,4.278420646074195
566,585,0.9274099469184875,78.80238342502753,17.835689819349888,29,60,1135.016410316457,0.14789138734340668,49,22,1,0.03063260645764,0.5034748895187708,0.7067214845414913,1,491.0109569448739,5.351816873773828
560,586,2.094374179840088,78.80292241419801,17.841349205639837,29,40,1135.016410316457,0.3063402771949768,48,23,2,0.029932318980145325,0.6975141943414933,0.41343371518846694,1,491.0109569448739,4.23828823144521
557,587,3.89128041267395,78.79645454415237,17.83595931393512,30,40,1151.2951368041395,0.37748345732688904,47,23,2,0.0299798071680585,0.8940428524213543,0.2973735971751618,1,496.9201346599026,3.9607385114008564
551,588,1.9478166103363037,78.78729172825433,17.82949144388946,34,40,1151.2951368041395,0.28389278054237366,45,21,2,0.02902787435560302,0.6775480662075221,0.45254057020846133,1,496.9201346599026,4.422821974433443
563,589,0.9274099469184875,78.79941898458992,17.835150830179415,31,30,1151.2951368041395,0.5591248869895935,47,22,2,0.029450829852146646,0.5034748895187708,0.07914829244540465,1,496.9201346599026,0.5831811741499823
565,590,2.688319683074951,78.80292241419801,17.824910035940448,31,30,1135.016410316457,0.4455186724662781,47,22,2,0.029450829852146646,0.7708570573261292,0.2004932931305166,1,491.0109569448739,2.234922265656946
567,591,1.3449429273605347,78.80453938170945,17.83595931393512,27,40,1135.016410316457,0.2632612884044647,51,22,2,0.02929638550757629,0.5842078610525178,0.48935521789997916,1,491.0109569448739,4.112414155218763
551,592,1.3449957370758057,78.79106465244763,17.849164548611675,32,40,1151.2951368041395,0.22187651693820953,46,22,2,0.02950457576222098,0.584217039976997,0.5653636451042914,1,496.9201346599026,4.84259408264072
550,593,3.063535213470459,78.78567476074289,17.828143970963282,33,40,1151.2951368041395,0.5638649463653564,45,22,2,0.029564222483894002,0.8122855963566903,0.07534064586986293,1,496.9201346599026,0.899065116235493
565,594,2.9455151557922363,78.80912078965844,17.828143970963282,30,40,1135.016410316457,0.6785994172096252,48,22,2,0.029403054202064658,0.7995977819647033,0.014658072459433976,1,491.0109569448739,0.16921235625947725
569,595,2.157010793685913,78.80615634922083,17.828143970963282,28,30,1135.016410316457,0.4745405316352844,51,21,2,0.028758681854367137,0.7057923834389573,0.16427840252912532,1,491.0109569448739,1.6372597989976212
558,596,0.9742140769958496,78.79483757664093,17.833803357253238,34,40,1151.2951368041395,0.48621153831481934,45,21,2,0.02902787435560302,0.513490538608705,0.1506716042066992,1,496.9201346599026,1.116003834871819
550,597,3.0638601779937744,78.79052566327715,17.848895054026443,32,40,1151.2951368041395,0.5129740834236145,46,22,2,0.02950457576222098,0.8123201263233377,0.12165602995884317,1,496.9201346599026,1.4488946945000014
555,598,0.0,78.79699353332279,17.825179530525688,32,40,1151.2951368041395,0.5959879755973816,46,22,2,0.02950457576222098,0.16531147321376102,0.05232151004881204,1,496.9201346599026,0.1268116736996786
556,599,1.3449738025665283,78.7886392011805,17.843505162321726,34,10,1151.2951368041395,0.39542683959007263,43,23,2,0.03022918644166058,0.5842132275379677,0.2703280471402984,1,496.9201346599026,2.3723324333319726
556,600,1.344895601272583,78.79672403873758,17.82383205759951,32,40,1151.2951368041395,0.3654073476791382,45,23,2,0.03009274375958627,0.5841996350608862,0.31612168997222984,1,496.9201346599026,2.7616202443722995
574,601,1.3449286222457886,78.80426988712418,17.83218638974182,28,10,1135.016410316457,0.7392241358757019,51,21,2,0.028758681854367137,0.584205374624972,0.0034498606945136162,1,491.0109569448739,0.028459500059008304
558,602,2.688422918319702,78.80238342502753,17.83811527061701,31,40,1135.016410316457,0.6874836683273315,47,22,2,0.029450829852146646,0.7708689153831362,0.012281446809710708,1,491.0109569448739,0.13690483473735207
557,603,2.7802884578704834,78.7924121253738,17.845661119003616,33,40,1151.2951368041395,0.33513393998146057,45,22,2,0.029564222483894002,0.781315268995993,0.36490264977122866,1,496.9201346599026,4.188479409802233
566,604,1.8543341159820557,78.80049696293088,17.830569422230404,30,30,1135.016410316457,0.5058498978614807,48,22,2,0.029403054202064658,0.6643390891346169,0.12907608971909493,1,491.0109569448739,1.2379959815443868
549,605,0.9274099469184875,78.78136284737911,17.840540721884132,36,40,1151.2951368041395,0.2675635516643524,43,21,2,0.0291647474832591,0.5034748895187708,0.4816139909592356,1,496.9201346599026,3.5141615676055817
562,606,0.9274099469184875,78.80022746834567,17.837037292276065,31,30,1151.2951368041395,0.3308439552783966,47,22,2,0.029450829852146646,0.5034748895187708,0.3720081661589982,1,496.9201346599026,2.7410339810379862
544,607,2.1569833755493164,78.78163234196438,17.825179530525688,37,40,1151.2951368041395,0.2112753838300705,39,24,2,0.03109130237744067,0.7057887914528223,0.585236469378028,1,496.9201346599026,6.381630393891362
549,608,3.0636348724365234,78.7886392011805,17.834342346423703,35,40,1151.2951368041395,0.5965181589126587,44,21,2,0.029093435025731893,0.8122961861160932,0.05198227064534669,1,496.9201346599026,0.6104516266604777
562,609,0.9741776585578918,78.79941898458992,17.827335487207577,31,40,1151.2951368041395,0.29994240403175354,47,22,2,0.029450829852146646,0.5134828588437759,0.4244726131331222,1,496.9201346599026,3.189772843411163
551,610,2.1570982933044434,78.79214263078859,17.837037292276065,32,40,1151.2951368041395,0.3916349411010742,45,23,2,0.03009274375958627,0.7058038463774099,0.27595988046781716,1,496.9201346599026,2.912583268117589
565,611,0.9742977023124695,78.80939028424365,17.849164548611675,30,40,1135.016410316457,0.5337055325508118,48,22,1,0.030676139869013505,0.5135081725075852,0.10135407799019905,1,491.0109569448739,0.7839357676223028
562,612,0.9274099469184875,78.80588685463562,17.822754079258566,31,40,1135.016410316457,0.23711343109607697,46,23,2,0.03003330628227257,0.5034748895187708,0.5370727485996114,1,491.0109569448739,3.9875419086222936
561,613,2.6884756088256836,78.79914949000471,17.844852635247904,31,40,1151.2951368041395,0.3975691497325897,46,23,2,0.03003330628227257,0.7708749675431092,0.26716653134097273,1,496.9201346599026,3.073659356915727
554,614,0.9274099469184875,78.79079515786242,17.832455884327054,35,40,1151.2951368041395,0.21366596221923828,44,21,2,0.029093435025731893,0.5034748895187708,0.5807422013041902,1,496.9201346599026,4.227102675044291
566,615,1.8543341159820557,78.8026529196128,17.828952454718987,28,30,1135.016410316457,0.20903688669204712,51,21,2,0.028758681854367137,0.6643390891346169,0.589451449744165,1,491.0109569448739,5.529654626837813
549,616,1.8543341159820557,78.78890869576577,17.82544902511092,33,40,1151.2951368041395,0.5766637325286865,46,21,2,0.02896811539631949,0.6643390891346169,0.0655870701388875,1,496.9201346599026,0.627212743505914
556,617,1.3449561595916748,78.79214263078859,17.839193248957955,33,40,1151.2951368041395,0.2442159354686737,44,23,2,0.0301580557278245,0.5842101609838911,0.5240026730276934,1,496.9201346599026,4.587673925093419
570,618,2.945526599884033,78.80669533839131,17.834342346423703,29,40,1135.016410316457,0.23148047924041748,48,23,2,0.029932318980145325,0.799599026813495,0.5474926485421863,1,491.0109569448739,6.434015416878044
554,619,1.3449980020523071,78.79537656581141,17.849703537782148,31,30,1151.2951368041395,0.5138935446739197,47,22,2,0.029450829852146646,0.5842174336506445,0.12071473006111885,1,496.9201346599026,1.0320931866607197
557,620,0.9274099469184875,78.79941898458992,17.823293068429038,31,40,1151.2951368041395,0.19307470321655273,47,22,2,0.029450829852146646,0.5034748895187708,0.6196848835831514,1,496.9201346599026,4.565967841445196
560,621,1.344934105873108,78.79537656581141,17.833533862668,32,40,1151.2951368041395,0.21960069239139557,45,23,2,0.03009274375958627,0.584206327757404,0.5696172770410709,1,496.9201346599026,4.976199593561972
560,622,2.1571505069732666,78.79133414703284,17.84215768939555,31,30,1151.2951368041395,0.5729005336761475,46,23,2,0.03003330628227257,0.705810686527075,0.06837486864814163,1,496.9201346599026,0.7202354175910144
561,623,3.4574906826019287,78.80453938170945,17.822215090088093,31,30,1135.016410316457,0.2644098997116089,47,22,2,0.029450829852146646,0.8526472441485039,0.48728527770045865,1,491.0109569448739,6.008158804417177
555,624,3.0637171268463135,78.78998667410667,17.839732238128427,33,40,1151.2951368041395,0.2442730814218521,44,23,2,0.0301580557278245,0.8123049263132466,0.5238978291909432,1,496.9201346599026,6.377575661156328
555,625,1.8543341159820557,78.79025616869194,17.84000173271366,33,40,1151.2951368041395,0.24442537128925323,44,23,2,0.0301580557278245,0.6643390891346169,0.5236184529161474,1,496.9201346599026,5.213083527241278
549,626,2.094351053237915,78.7848662769872,17.83218638974182,33,40,1151.2951368041395,0.5352973937988281,45,22,2,0.029564222483894002,0.6975111107349363,0.0998758054735475,1,496.9201346599026,1.0234449345937264
564,627,1.3449296951293945,78.79780201707854,17.832455884327054,29,30,1151.2951368041395,0.2509048581123352,48,23,2,0.029932318980145325,0.5842055611075876,0.511765981295881,1,496.9201346599026,4.44696856298483
